date_id,customer_id,sku_id,units,gross_revenue_lc,discount_lc,net_revenue_lc,actual_unit_cost_chf,currency_code,net_revenue_chf
20260216,166,SKU0085,1,2587269.28,55542.51,2531726.77,5069.33,JPY,14334.64
20260216,172,SKU0066,2,6246261.45,0.0,6246261.45,6890.82,JPY,35366.33
20260216,174,SKU0025,3,510086.21,28089.3,481996.91,7732.36,CNY,58546.72
20260216,174,SKU0088,2,283412.47,0.0,283412.47,5755.71,CNY,34425.26
20260216,174,SKU0089,2,283412.47,0.0,283412.47,5682.4,CNY,34425.26
20260216,203,SKU0015,2,38195.21,0.0,38195.21,5197.31,USD,33318.22
20260216,203,SKU0096,2,35606.06,0.0,35606.06,5809.91,USD,31059.66
20260216,206,SKU0081,2,37917.49,0.0,37917.49,6314.39,USD,33075.96
20260216,219,SKU0018,1,17333.14,0.0,17333.14,5413.61,USD,15119.94
20260216,223,SKU0066,1,20413.06,0.0,20413.06,6882.49,USD,17806.6
20260217,4,SKU0023,3,43747.5,0.0,43747.5,4813.37,CHF,43014.82
20260217,4,SKU0096,1,16874.28,0.0,16874.28,5810.95,CHF,16591.67
20260217,6,SKU0004,3,31046.84,1318.44,29728.4,3887.47,CHF,29230.51
20260217,6,SKU0036,5,40945.61,0.0,40945.61,3512.56,CHF,40259.85
20260217,6,SKU0050,3,15638.92,0.0,15638.92,2221.23,CHF,15377.0
20260217,6,SKU0068,2,14352.61,0.0,14352.61,2965.53,CHF,14112.23
20260217,31,SKU0083,3,47659.68,0.0,47659.68,4893.04,EUR,45046.64
20260217,31,SKU0101,1,23160.37,0.0,23160.37,8294.73,EUR,21890.56
20260217,38,SKU0040,4,27490.44,0.0,27490.44,3288.84,GBP,31309.27
20260217,38,SKU0073,1,6022.61,0.0,6022.61,2605.67,GBP,6859.24
20260217,52,SKU0009,1,16322.87,0.0,16322.87,5424.43,EUR,15427.94
20260217,64,SKU0032,5,75358.86,3971.07,71387.79,5203.73,EUR,67473.81
20260217,64,SKU0054,6,33943.55,0.0,33943.55,2360.01,EUR,32082.53
20260217,77,SKU0014,1,15957.83,0.0,15957.83,4752.73,EUR,15082.91
20260217,83,SKU0100,1,18743.73,0.0,18743.73,6047.17,USD,16353.38
20260217,96,SKU0084,2,40165.77,0.0,40165.77,5862.71,USD,35043.51
20260217,118,SKU0075,3,33419.75,0.0,33419.75,4267.24,USD,29157.8
20260217,119,SKU0017,3,55320.02,0.0,55320.02,4626.3,USD,48265.17
20260217,123,SKU0016,5,100981.03,0.0,100981.03,5551.94,USD,88103.12
20260217,123,SKU0018,1,17561.91,0.0,17561.91,5387.5,USD,15322.27
20260217,123,SKU0053,1,9306.04,423.48,8882.56,3623.45,USD,7749.78
20260217,127,SKU0099,1,26503.82,0.0,26503.82,8151.68,USD,23123.84
20260217,129,SKU0025,3,75256.73,0.0,75256.73,7491.71,USD,65659.39
20260217,135,SKU0067,5,110527.39,0.0,110527.39,6733.34,USD,96432.05
20260217,151,SKU0026,1,13938.98,600.48,13338.5,5026.7,USD,11637.47
20260217,171,SKU0004,2,3336925.6,0.0,3336925.6,3964.02,JPY,18866.98
20260217,171,SKU0057,3,2899510.6,0.0,2899510.6,2599.39,JPY,16393.83
20260217,172,SKU0036,1,1320254.56,0.0,1320254.56,3590.08,JPY,7464.72
20260217,172,SKU0045,2,2434155.24,0.0,2434155.24,3056.95,JPY,13762.71
20260217,172,SKU0101,1,3785012.72,75871.6,3709141.12,8236.69,JPY,20971.48
20260217,185,SKU0014,4,480691.52,0.0,480691.52,4739.46,CNY,58431.42
20260217,185,SKU0029,1,169651.18,4481.96,165169.22,7169.53,CNY,20077.47
20260217,185,SKU0059,3,191038.47,0.0,191038.47,3761.17,CNY,23222.06
20260217,185,SKU0099,5,896213.13,0.0,896213.13,8359.7,CNY,108940.98
20260217,188,SKU0065,1,106672.4,0.0,106672.4,5346.75,CNY,12966.78
20260217,190,SKU0016,2,39318.46,0.0,39318.46,5592.9,USD,34304.26
20260217,190,SKU0070,1,10843.74,0.0,10843.74,4096.43,USD,9460.86
20260217,190,SKU0093,5,127489.19,0.0,127489.19,7425.25,USD,111230.75
20260217,192,SKU0043,3,24596.63,0.0,24596.63,3312.58,USD,21459.87
20260217,192,SKU0064,6,83129.82,0.0,83129.82,4957.03,USD,72528.44
20260217,192,SKU0089,1,20113.4,0.0,20113.4,5808.77,USD,17548.38
20260217,195,SKU0101,1,25497.84,0.0,25497.84,8420.45,USD,22246.15
20260217,217,SKU0022,1,15717.4,0.0,15717.4,4786.84,USD,13712.99
20260217,217,SKU0024,3,71850.95,0.0,71850.95,6826.4,USD,62687.94
20260217,217,SKU0079,1,26798.27,0.0,26798.27,7402.21,USD,23380.74
20260217,219,SKU0029,2,48926.03,0.0,48926.03,7156.53,USD,42686.59
20260217,219,SKU0031,2,30578.78,0.0,30578.78,4365.78,USD,26679.13
20260217,219,SKU0039,1,9015.39,330.91,8684.48,3285.91,USD,7576.97
20260217,219,SKU0099,1,25846.06,0.0,25846.06,8341.33,USD,22549.96
20260218,5,SKU0003,2,22638.04,0.0,22638.04,4253.29,CHF,22258.72
20260218,5,SKU0026,1,13869.06,0.0,13869.06,4964.01,CHF,13636.67
20260218,5,SKU0084,3,55482.34,0.0,55482.34,5680.68,CHF,54552.68
20260218,49,SKU0023,3,45153.17,0.0,45153.17,4833.91,EUR,42505.07
20260218,49,SKU0055,1,5649.48,0.0,5649.48,2156.73,EUR,5318.15
20260218,59,SKU0043,2,15583.42,0.0,15583.42,3197.72,EUR,14669.5
20260218,75,SKU0096,1,17058.95,0.0,17058.95,5944.54,EUR,16058.49
20260218,76,SKU0002,6,62773.23,0.0,62773.23,3685.7,EUR,59091.77
20260218,76,SKU0061,2,28249.77,0.0,28249.77,4815.37,EUR,26593.01
20260218,77,SKU0056,1,5270.02,0.0,5270.02,2034.07,EUR,4960.95
20260218,77,SKU0063,2,39304.01,0.0,39304.01,6313.97,EUR,36998.95
20260218,83,SKU0075,2,22252.89,0.0,22252.89,4294.17,USD,19503.68
20260218,88,SKU0026,2,30953.29,0.0,30953.29,4905.26,USD,27129.2
20260218,88,SKU0046,3,15773.69,0.0,15773.69,1865.94,USD,13824.95
20260218,88,SKU0090,4,75217.56,0.0,75217.56,5368.18,USD,65924.88
20260218,93,SKU0090,5,91789.98,3206.6,88583.38,5296.14,USD,77639.43
20260218,95,SKU0044,2,16425.85,0.0,16425.85,3034.39,USD,14396.53
20260218,95,SKU0073,6,46843.8,0.0,46843.8,2640.53,USD,41056.53
20260218,98,SKU0085,5,87599.47,0.0,87599.47,4979.92,USD,76777.08
20260218,100,SKU0013,4,65555.81,0.0,65555.81,5546.08,EUR,61711.16
20260218,100,SKU0032,5,75917.34,0.0,75917.34,5160.76,EUR,71465.02
20260218,100,SKU0061,3,43643.35,0.0,43643.35,4904.58,EUR,41083.8
20260218,115,SKU0080,3,83491.5,4026.42,79465.08,8000.85,USD,69647.65
20260218,122,SKU0005,2,35303.66,0.0,35303.66,6322.0,USD,30942.1
20260218,122,SKU0011,2,35303.66,0.0,35303.66,5884.68,USD,30942.1
20260218,122,SKU0030,1,17877.35,0.0,17877.35,5734.06,USD,15668.71
20260218,122,SKU0073,2,16065.48,0.0,16065.48,2634.64,USD,14080.69
20260218,134,SKU0035,1,6130.98,0.0,6130.98,2132.92,USD,5373.53
20260218,134,SKU0086,5,141824.55,0.0,141824.55,8280.26,USD,124302.98
20260218,135,SKU0026,6,95064.27,0.0,95064.27,4936.07,USD,83319.65
20260218,140,SKU0025,3,76051.38,0.0,76051.38,7691.69,USD,66655.69
20260218,153,SKU0022,5,73416.47,0.0,73416.47,4691.2,USD,64346.31
20260218,153,SKU0032,2,29366.59,0.0,29366.59,5087.32,USD,25738.52
20260218,153,SKU0074,2,20106.84,0.0,20106.84,4267.31,USD,17622.76
20260218,158,SKU0054,1,879394.87,0.0,879394.87,2376.5,JPY,4972.1
20260218,159,SKU0050,3,2512564.39,0.0,2512564.39,2243.36,JPY,14206.04
20260218,159,SKU0074,6,9624628.73,0.0,9624628.73,4178.96,JPY,54417.65
20260218,168,SKU0023,3,7028514.15,0.0,7028514.15,4821.4,JPY,39739.22
20260218,168,SKU0058,3,4020099.5,191630.89,3828468.61,3589.59,JPY,21646.16
20260218,169,SKU0008,1,1662671.54,0.0,1662671.54,4143.04,JPY,9400.74
20260218,169,SKU0063,1,3123130.73,0.0,3123130.73,6523.96,JPY,17658.18
20260218,172,SKU0008,2,3325343.08,0.0,3325343.08,4145.07,JPY,18801.49
20260218,172,SKU0037,2,1726817.74,0.0,1726817.74,2313.19,JPY,9763.43
20260218,172,SKU0047,5,6064265.6,0.0,6064265.6,3252.72,JPY,34287.36
20260218,172,SKU0059,2,2680066.34,0.0,2680066.34,3715.15,JPY,15153.1
20260218,176,SKU0055,2,83361.57,0.0,83361.57,2173.54,CNY,10125.76
20260218,176,SKU0073,3,163939.76,0.0,163939.76,2680.85,CNY,19913.43
20260218,176,SKU0083,2,245258.24,0.0,245258.24,4865.37,CNY,29791.03
20260218,176,SKU0085,1,122629.12,0.0,122629.12,5011.69,CNY,14895.51
20260218,178,SKU0042,2,82635.93,0.0,82635.93,2125.79,CNY,10037.62
20260218,183,SKU0076,1,47518.74,0.0,47518.74,2716.87,CNY,5772.01
20260218,190,SKU0033,2,30264.42,0.0,30264.42,4200.77,USD,26525.43
20260218,190,SKU0089,4,80713.99,0.0,80713.99,5642.92,USD,70742.26
20260218,190,SKU0092,3,76741.07,0.0,76741.07,7805.7,USD,67260.17
20260218,190,SKU0096,3,55157.69,0.0,55157.69,5887.85,USD,48343.29
20260218,198,SKU0002,2,22552.04,0.0,22552.04,3667.15,USD,19765.87
20260218,198,SKU0062,5,105903.3,0.0,105903.3,7090.47,USD,92819.58
20260218,199,SKU0071,1,6933.4,0.0,6933.4,2506.37,USD,6076.82
20260218,199,SKU0079,5,131547.41,0.0,131547.41,7257.08,USD,115295.52
20260218,205,SKU0032,1,14972.62,0.0,14972.62,5210.06,USD,13122.84
20260218,205,SKU0067,5,99796.58,4884.95,94911.63,6542.39,USD,83185.87
20260218,205,SKU0068,1,7368.29,0.0,7368.29,3006.26,USD,6457.98
20260218,211,SKU0039,5,42041.01,0.0,42041.01,3308.77,USD,36847.1
20260218,216,SKU0057,5,32411.94,0.0,32411.94,2624.61,USD,28407.64
20260218,222,SKU0021,1,25684.0,0.0,25684.0,6750.81,USD,22510.9
20260219,16,SKU0009,1,15702.71,0.0,15702.71,5545.53,CHF,15432.76
20260219,16,SKU0022,6,87122.61,5199.87,81922.74,4735.04,CHF,80514.41
20260219,16,SKU0079,1,24757.44,0.0,24757.44,7414.27,CHF,24331.83
20260219,16,SKU0086,1,24757.44,0.0,24757.44,8145.49,CHF,24331.83
20260219,33,SKU0086,2,41986.33,0.0,41986.33,8164.48,GBP,47769.53
20260219,33,SKU0097,5,99114.41,0.0,99114.41,7422.41,GBP,112766.43
20260219,56,SKU0023,5,75000.78,0.0,75000.78,4786.92,EUR,70577.61
20260219,70,SKU0045,1,7560.41,0.0,7560.41,3048.16,EUR,7114.53
20260219,70,SKU0075,5,49996.54,0.0,49996.54,4397.82,EUR,47047.99
20260219,72,SKU0011,2,31586.7,0.0,31586.7,5980.82,EUR,29723.87
20260219,72,SKU0026,2,27817.64,1067.07,26750.57,4912.3,EUR,25172.96
20260219,72,SKU0030,5,79975.67,0.0,79975.67,5726.3,EUR,75259.1
20260219,72,SKU0072,1,7187.01,287.51,6899.5,2721.06,EUR,6492.6
20260219,77,SKU0011,2,31776.99,762.65,31014.34,5988.11,EUR,29185.27
20260219,77,SKU0079,1,25050.36,0.0,25050.36,7345.64,EUR,23573.02
20260219,84,SKU0090,1,18815.85,0.0,18815.85,5433.72,USD,16460.63
20260219,96,SKU0071,2,14265.49,0.0,14265.49,2443.22,USD,12479.85
20260219,101,SKU0054,4,22752.67,1314.86,21437.81,2369.58,EUR,20173.52
20260219,101,SKU0070,1,10375.79,0.0,10375.79,4079.89,EUR,9763.88
20260219,105,SKU0024,2,45848.81,0.0,45848.81,6839.29,EUR,43144.88
20260219,105,SKU0086,3,76951.11,0.0,76951.11,8367.96,EUR,72412.92
20260219,105,SKU0100,4,69633.88,0.0,69633.88,6018.56,EUR,65527.22
20260219,110,SKU0054,1,6130.57,0.0,6130.57,2306.5,USD,5363.19
20260219,110,SKU0076,3,20967.73,0.0,20967.73,2785.73,USD,18343.16
20260219,128,SKU0041,1,6090.25,0.0,6090.25,2080.57,USD,5327.92
20260219,128,SKU0095,5,133029.04,0.0,133029.04,7727.33,USD,116377.53
20260219,136,SKU0050,5,29753.88,0.0,29753.88,2243.33,USD,26029.53
20260219,136,SKU0081,3,63421.78,0.0,63421.78,6350.33,USD,55483.15
20260219,154,SKU0024,4,95140.56,0.0,95140.56,6892.32,USD,83231.63
20260219,154,SKU0055,1,5858.91,0.0,5858.91,2159.15,USD,5125.54
20260219,154,SKU0071,2,14027.01,0.0,14027.01,2504.89,USD,12271.22
20260219,154,SKU0086,3,79840.36,4528.65,75311.71,8070.94,USD,65884.79
20260219,173,SKU0067,5,15667316.08,0.0,15667316.08,6590.29,JPY,88692.68
20260219,173,SKU0093,2,7568707.31,0.0,7568707.31,7338.14,JPY,42846.45
20260219,177,SKU0045,2,114587.97,0.0,114587.97,3055.61,CNY,13988.21
20260219,190,SKU0017,3,54056.38,0.0,54056.38,4773.75,USD,47290.03
20260219,190,SKU0060,2,27816.56,0.0,27816.56,4360.49,USD,24334.71
20260219,190,SKU0076,2,13606.82,0.0,13606.82,2705.41,USD,11903.63
20260219,190,SKU0091,3,55191.3,0.0,55191.3,5512.99,USD,48282.89
20260219,203,SKU0006,2,33394.56,0.0,33394.56,6220.26,USD,29214.5
20260219,203,SKU0055,3,17386.56,0.0,17386.56,2130.99,USD,15210.25
20260219,203,SKU0078,2,21143.23,0.0,21143.23,4227.04,USD,18496.69
20260220,35,SKU0094,1,12971.98,0.0,12971.98,4860.5,GBP,14779.79
20260220,44,SKU0047,1,6356.06,0.0,6356.06,3231.95,GBP,7241.86
20260220,44,SKU0060,1,10740.87,0.0,10740.87,4426.66,GBP,12237.75
20260220,44,SKU0079,2,41867.6,2190.23,39677.37,7175.58,GBP,45206.93
20260220,45,SKU0042,2,9136.85,0.0,9136.85,2055.18,GBP,10410.19
20260220,45,SKU0098,1,19766.83,1041.56,18725.27,7860.37,GBP,21334.88
20260220,51,SKU0028,1,16447.33,0.0,16447.33,5843.33,EUR,15442.53
20260220,51,SKU0063,1,20018.66,0.0,20018.66,6387.85,EUR,18795.68
20260220,51,SKU0070,1,10281.99,0.0,10281.99,4158.34,EUR,9653.84
20260220,51,SKU0075,1,10281.99,0.0,10281.99,4332.56,EUR,9653.84
20260220,52,SKU0028,4,65789.32,0.0,65789.32,5711.01,EUR,61770.12
20260220,52,SKU0099,3,72530.93,0.0,72530.93,8134.81,EUR,68099.87
20260220,57,SKU0033,1,14302.04,0.0,14302.04,4337.75,EUR,13428.3
20260220,62,SKU0008,5,53286.99,0.0,53286.99,4086.92,EUR,50031.58
20260220,62,SKU0033,2,28604.06,0.0,28604.06,4231.92,EUR,26856.58
20260220,62,SKU0058,5,42946.75,0.0,42946.75,3574.91,EUR,40323.05
20260220,71,SKU0022,2,29241.57,0.0,29241.57,4677.78,EUR,27455.14
20260220,77,SKU0012,2,19883.1,0.0,19883.1,3379.61,EUR,18668.4
20260220,77,SKU0017,2,33340.99,669.47,32671.52,4756.64,EUR,30675.55
20260220,77,SKU0069,1,10070.93,0.0,10070.93,3808.84,EUR,9455.68
20260220,86,SKU0026,1,15487.3,0.0,15487.3,5048.92,USD,13565.31
20260220,96,SKU0013,2,34272.12,0.0,34272.12,5498.59,USD,30018.92
20260220,96,SKU0080,3,81204.15,0.0,81204.15,8043.19,USD,71126.63
20260220,96,SKU0091,2,36741.26,0.0,36741.26,5340.25,USD,32181.63
20260220,97,SKU0011,5,85841.19,0.0,85841.19,5812.3,USD,75188.21
20260220,97,SKU0066,2,42326.15,0.0,42326.15,6990.29,USD,37073.43
20260220,99,SKU0046,3,14704.77,0.0,14704.77,1928.72,EUR,13806.43
20260220,99,SKU0096,1,17530.09,438.1,17091.99,5772.41,EUR,16047.81
20260220,104,SKU0016,2,37992.3,0.0,37992.3,5437.92,EUR,35671.27
20260220,104,SKU0032,2,30606.77,0.0,30606.77,5060.88,EUR,28736.94
20260220,109,SKU0016,3,60826.52,0.0,60826.52,5602.99,USD,53277.89
20260220,109,SKU0042,3,18233.06,0.0,18233.06,2081.65,USD,15970.32
20260220,140,SKU0018,1,17969.43,0.0,17969.43,5478.13,USD,15739.41
20260220,140,SKU0022,1,16647.69,0.0,16647.69,4696.92,USD,14581.7
20260220,140,SKU0036,2,18697.75,0.0,18697.75,3592.27,USD,16377.34
20260220,153,SKU0040,6,49508.39,0.0,49508.39,3233.26,USD,43364.35
20260220,153,SKU0078,2,20120.68,0.0,20120.68,4212.5,USD,17623.68
20260220,169,SKU0041,2,1732832.42,0.0,1732832.42,2096.59,JPY,9828.63
20260220,169,SKU0098,2,7570025.44,0.0,7570025.44,7653.0,JPY,42937.18
20260220,172,SKU0030,2,5149804.42,0.0,5149804.42,5728.02,JPY,29209.69
20260220,172,SKU0065,2,4505138.38,0.0,4505138.38,5323.76,JPY,25553.14
20260220,173,SKU0066,2,6268017.85,0.0,6268017.85,7085.2,JPY,35552.2
20260220,183,SKU0012,3,224063.36,5502.07,218561.29,3484.15,CNY,26578.15
20260220,183,SKU0070,2,151319.59,0.0,151319.59,4131.58,CNY,18401.22
20260220,183,SKU0088,3,421010.72,0.0,421010.72,5842.11,CNY,51197.01
20260220,183,SKU0089,3,421010.72,0.0,421010.72,5696.45,CNY,51197.01
20260220,201,SKU0095,2,49719.86,0.0,49719.86,7915.36,USD,43549.58
20260220,202,SKU0070,3,31717.33,0.0,31717.33,4010.64,USD,27781.18
20260220,202,SKU0084,2,39220.41,0.0,39220.41,5659.68,USD,34353.12
20260220,202,SKU0097,3,74579.79,0.0,74579.79,7423.74,USD,65324.36
20260220,212,SKU0042,2,11149.9,0.0,11149.9,2136.21,USD,9766.19
20260220,216,SKU0053,5,45125.91,0.0,45125.91,3623.23,USD,39525.74
20260220,220,SKU0012,5,54466.11,0.0,54466.11,3431.16,USD,47706.81
20260220,220,SKU0020,5,86982.45,0.0,86982.45,4893.33,USD,76187.84
20260221,4,SKU0037,1,5364.82,0.0,5364.82,2316.36,CHF,5267.36
20260221,4,SKU0052,2,16652.7,439.7,16213.0,3697.8,CHF,15918.47
20260221,11,SKU0013,3,47139.26,0.0,47139.26,5385.21,CHF,46282.93
20260221,17,SKU0002,1,10152.16,0.0,10152.16,3622.05,EUR,9496.45
20260221,17,SKU0049,3,15968.37,643.14,15325.23,2184.46,EUR,14335.4
20260221,17,SKU0098,1,23030.83,0.0,23030.83,7890.5,EUR,21543.31
20260221,27,SKU0014,2,30881.95,0.0,30881.95,4646.55,EUR,28887.35
20260221,27,SKU0033,2,27248.05,0.0,27248.05,4272.8,EUR,25488.15
20260221,27,SKU0094,3,45341.95,1241.83,44100.12,4796.74,EUR,41251.78
20260221,44,SKU0046,5,19914.09,1168.81,18745.28,1862.12,GBP,21339.06
20260221,44,SKU0056,3,13201.38,0.0,13201.38,2052.22,GBP,15028.05
20260221,54,SKU0068,3,22159.28,0.0,22159.28,3062.4,EUR,20728.06
20260221,54,SKU0075,3,30830.26,906.62,29923.64,4434.99,EUR,27990.93
20260221,54,SKU0088,1,19061.75,0.0,19061.75,5887.63,EUR,17830.59
20260221,59,SKU0027,2,32877.89,0.0,32877.89,4924.91,EUR,30754.37
20260221,66,SKU0042,1,5576.65,0.0,5576.65,2083.52,EUR,5216.47
20260221,66,SKU0058,2,17144.77,0.0,17144.77,3578.27,EUR,16037.42
20260221,70,SKU0003,3,34075.58,0.0,34075.58,4306.77,EUR,31874.71
20260221,70,SKU0020,2,31547.1,0.0,31547.1,4812.62,EUR,29509.54
20260221,70,SKU0076,1,6253.45,0.0,6253.45,2780.79,EUR,5849.55
20260221,73,SKU0070,4,40022.08,0.0,40022.08,4007.74,EUR,37437.13
20260221,73,SKU0074,3,30016.57,0.0,30016.57,4102.74,EUR,28077.86
20260221,73,SKU0098,2,47053.75,0.0,47053.75,7659.39,EUR,44014.64
20260221,97,SKU0061,1,15216.63,0.0,15216.63,4926.03,USD,13286.19
20260221,97,SKU0062,2,42341.93,0.0,42341.93,7254.48,USD,36970.26
20260221,97,SKU0064,3,41680.35,0.0,41680.35,4824.35,USD,36392.61
20260221,97,SKU0072,3,23446.76,0.0,23446.76,2757.93,USD,20472.21
20260221,100,SKU0090,1,17521.15,0.0,17521.15,5453.12,EUR,16389.49
20260221,100,SKU0090,1,17521.15,0.0,17521.15,5290.55,EUR,16389.49
20260221,102,SKU0018,1,16414.94,0.0,16414.94,5512.25,EUR,15354.73
20260221,102,SKU0079,1,25928.98,0.0,25928.98,7155.67,EUR,24254.28
20260221,102,SKU0080,2,51857.95,0.0,51857.95,8156.14,EUR,48508.55
20260221,119,SKU0005,1,17670.57,0.0,17670.57,6534.85,USD,15428.81
20260221,119,SKU0036,2,18352.32,0.0,18352.32,3539.39,USD,16024.07
20260221,121,SKU0012,3,33132.32,0.0,33132.32,3462.09,USD,28929.02
20260221,121,SKU0012,2,22088.21,0.0,22088.21,3398.63,USD,19286.01
20260221,121,SKU0023,2,32680.26,1400.58,31279.68,4759.27,USD,27311.41
20260221,121,SKU0072,2,16082.53,0.0,16082.53,2732.33,USD,14042.24
20260221,124,SKU0006,3,53011.7,1277.55,51734.15,6099.03,USD,45170.95
20260221,124,SKU0006,6,106023.4,0.0,106023.4,6216.81,USD,92572.85
20260221,124,SKU0069,2,22375.67,0.0,22375.67,3876.2,USD,19537.0
20260221,133,SKU0002,2,23637.98,0.0,23637.98,3625.29,USD,20639.17
20260221,133,SKU0023,3,49961.71,0.0,49961.71,4846.79,USD,43623.37
20260221,133,SKU0035,2,12274.96,0.0,12274.96,2156.73,USD,10717.71
20260221,133,SKU0085,3,55174.27,0.0,55174.27,4896.5,USD,48174.64
20260221,135,SKU0028,3,54719.95,0.0,54719.95,5920.07,USD,47777.96
20260221,159,SKU0003,1,1821337.32,0.0,1821337.32,4200.62,JPY,10326.98
20260221,159,SKU0015,2,5817358.34,0.0,5817358.34,5196.94,JPY,32984.42
20260221,159,SKU0021,5,18996721.41,0.0,18996721.41,6748.41,JPY,107711.41
20260221,165,SKU0046,3,2274494.34,0.0,2274494.34,1915.93,JPY,12896.38
20260221,165,SKU0096,2,5423014.85,0.0,5423014.85,5798.23,JPY,30748.49
20260221,168,SKU0073,2,2306303.36,71121.73,2235181.63,2657.3,JPY,12673.48
20260221,168,SKU0074,3,4813149.69,0.0,4813149.69,4165.06,JPY,27290.56
20260221,168,SKU0087,2,5951752.37,0.0,5951752.37,5644.26,JPY,33746.44
20260221,174,SKU0006,1,119144.78,5370.69,113774.09,6137.96,CNY,13810.7
20260221,180,SKU0045,2,114071.21,0.0,114071.21,3067.16,CNY,13846.76
20260221,199,SKU0010,2,33409.64,0.0,33409.64,5445.72,USD,29171.16
20260221,199,SKU0043,2,15993.48,0.0,15993.48,3217.39,USD,13964.48
20260221,199,SKU0063,5,102959.11,0.0,102959.11,6435.56,USD,89897.31
20260221,206,SKU0031,2,28549.55,1661.68,26887.87,4468.24,USD,23476.77
20260221,206,SKU0083,1,16552.28,0.0,16552.28,4950.54,USD,14452.39
20260222,1,SKU0038,5,40865.11,0.0,40865.11,3458.0,CHF,40156.88
20260222,4,SKU0018,6,94255.94,0.0,94255.94,5409.49,CHF,92622.39
20260222,4,SKU0090,1,16841.1,0.0,16841.1,5480.0,CHF,16549.23
20260222,5,SKU0067,1,19401.05,0.0,19401.05,6723.65,CHF,19064.81
20260222,5,SKU0089,2,36966.17,0.0,36966.17,5714.87,CHF,36325.51
20260222,9,SKU0047,1,7534.31,0.0,7534.31,3262.42,CHF,7403.73
20260222,9,SKU0048,3,22602.92,0.0,22602.92,2990.91,CHF,22211.19
20260222,11,SKU0016,1,18065.73,688.25,17377.48,5471.18,CHF,17076.31
20260222,11,SKU0075,2,19929.56,1072.58,18856.98,4265.51,CHF,18530.17
20260222,11,SKU0096,6,101046.6,0.0,101046.6,5929.7,CHF,99295.36
20260222,14,SKU0078,1,9964.78,0.0,9964.78,4194.8,CHF,9792.08
20260222,14,SKU0096,2,33682.2,0.0,33682.2,5786.64,CHF,33098.45
20260222,46,SKU0005,1,13358.25,0.0,13358.25,6331.14,GBP,15276.41
20260222,46,SKU0013,1,13333.21,0.0,13333.21,5506.94,GBP,15247.78
20260222,46,SKU0072,1,6078.88,0.0,6078.88,2783.01,GBP,6951.77
20260222,46,SKU0094,2,26101.72,0.0,26101.72,4898.82,GBP,29849.77
20260222,61,SKU0055,3,16921.16,0.0,16921.16,2170.65,EUR,15831.18
20260222,61,SKU0077,3,30865.89,0.0,30865.89,4109.62,EUR,28877.66
20260222,61,SKU0098,2,48385.15,0.0,48385.15,7798.9,EUR,45268.42
20260222,66,SKU0022,1,15004.79,0.0,15004.79,4755.7,EUR,14038.26
20260222,66,SKU0029,2,45728.87,0.0,45728.87,7322.89,EUR,42783.24
20260222,66,SKU0040,2,16852.53,0.0,16852.53,3304.74,EUR,15766.97
20260222,74,SKU0016,2,36539.91,0.0,36539.91,5410.14,EUR,34186.19
20260222,74,SKU0070,1,10077.43,0.0,10077.43,4061.48,EUR,9428.29
20260222,75,SKU0087,6,112152.17,0.0,112152.17,5633.29,EUR,104927.89
20260222,93,SKU0049,1,5911.98,0.0,5911.98,2156.58,USD,5157.52
20260222,96,SKU0004,3,33827.82,0.0,33827.82,3891.9,USD,29510.85
20260222,96,SKU0025,1,24211.35,502.49,23708.86,7771.81,USD,20683.23
20260222,96,SKU0064,1,13899.71,0.0,13899.71,4892.49,USD,12125.88
20260222,96,SKU0087,5,100891.76,0.0,100891.76,5669.06,USD,88016.36
20260222,100,SKU0074,3,31137.44,0.0,31137.44,4213.8,EUR,29131.72
20260222,100,SKU0074,1,10379.14,0.0,10379.14,4137.41,EUR,9710.57
20260222,100,SKU0096,2,35082.81,0.0,35082.81,5869.66,EUR,32822.95
20260222,100,SKU0098,2,48810.83,2695.16,46115.67,7672.28,EUR,43145.13
20260222,108,SKU0100,2,37833.32,0.0,37833.32,6032.71,USD,33005.18
20260222,115,SKU0003,5,63532.22,0.0,63532.22,4172.45,USD,55424.49
20260222,115,SKU0027,3,53713.19,0.0,53713.19,4912.6,USD,46858.53
20260222,120,SKU0009,2,35357.06,0.0,35357.06,5578.52,USD,30844.93
20260222,120,SKU0036,4,36721.18,0.0,36721.18,3507.64,USD,32034.97
20260222,133,SKU0003,2,25900.87,835.26,25065.61,4228.93,USD,21866.84
20260222,133,SKU0051,5,29780.73,0.0,29780.73,2089.61,USD,25980.23
20260222,133,SKU0068,3,24598.11,0.0,24598.11,3030.08,USD,21459.0
20260222,133,SKU0075,4,45631.23,0.0,45631.23,4263.49,USD,39807.95
20260222,153,SKU0066,2,39206.47,1507.15,37699.32,7066.86,USD,32888.28
20260222,157,SKU0056,2,10703.8,0.0,10703.8,2062.01,USD,9337.82
20260222,157,SKU0086,1,25525.86,0.0,25525.86,8354.07,USD,22268.35
20260222,160,SKU0029,1,3577488.63,0.0,3577488.63,7204.04,JPY,20191.35
20260222,160,SKU0048,2,2430768.59,0.0,2430768.59,3000.9,JPY,13719.26
20260222,168,SKU0085,2,5185337.6,0.0,5185337.6,4910.47,JPY,29266.05
20260222,173,SKU0021,1,3806612.6,0.0,3806612.6,6767.48,JPY,21484.52
20260222,173,SKU0026,2,4471862.61,0.0,4471862.61,5070.95,JPY,25239.19
