date_id,store_id,sku_id,units,gross_revenue_lc,discount_lc,net_revenue_lc,actual_unit_cost_chf,currency_code,net_revenue_chf
20260206,42,SKU0053,1,2073994.81,0.0,2073994.81,3649.67,JPY,11713.92
20260206,42,SKU0073,1,1784445.03,0.0,1784445.03,2661.08,JPY,10078.55
20260206,42,SKU0088,3,13815062.39,0.0,13815062.39,5758.6,JPY,78027.47
20260206,48,SKU0034,1,8392.0,0.0,8392.0,2000.02,USD,7379.04
20260207,1,SKU0003,2,32292.53,0.0,32292.53,4202.5,CHF,31726.05
20260207,1,SKU0079,1,35418.11,0.0,35418.11,7236.99,CHF,34796.81
20260207,9,SKU0048,1,11390.83,0.0,11390.83,3013.31,EUR,10822.66
20260207,10,SKU0005,1,23794.91,0.0,23794.91,6386.42,EUR,22608.02
20260207,10,SKU0053,1,12585.27,0.0,12585.27,3705.97,EUR,11957.52
20260207,11,SKU0011,1,23794.91,0.0,23794.91,6009.47,EUR,22608.02
20260207,11,SKU0073,1,10828.24,0.0,10828.24,2657.84,EUR,10288.13
20260207,13,SKU0054,1,6982.41,0.0,6982.41,2344.64,GBP,7922.33
20260207,16,SKU0089,1,23624.41,0.0,23624.41,5692.65,GBP,26804.54
20260207,16,SKU0092,1,29948.75,0.0,29948.75,7723.88,GBP,33980.21
20260207,16,SKU0098,1,29948.75,0.0,29948.75,7857.63,GBP,33980.21
20260207,18,SKU0079,1,37515.9,0.0,37515.9,7180.65,EUR,35644.61
20260207,21,SKU0046,1,7119.26,0.0,7119.26,1902.91,EUR,6764.15
20260207,21,SKU0073,2,21656.49,0.0,21656.49,2658.63,EUR,20576.26
20260207,21,SKU0075,2,30130.73,0.0,30130.73,4301.61,EUR,28627.81
20260207,28,SKU0064,1,20984.29,0.0,20984.29,4850.6,USD,18457.28
20260207,29,SKU0026,1,22844.83,0.0,22844.83,4930.8,USD,20093.76
20260207,31,SKU0072,1,11804.46,0.0,11804.46,2726.91,USD,10382.92
20260207,35,SKU0008,2,34046.4,0.0,34046.4,4082.91,USD,29946.4
20260207,35,SKU0034,2,16838.08,0.0,16838.08,1999.99,USD,14810.37
20260207,35,SKU0093,1,38618.21,0.0,38618.21,7373.27,USD,33967.65
20260207,36,SKU0072,1,11804.46,0.0,11804.46,2684.74,USD,10382.92
20260207,41,SKU0009,1,3918572.95,0.0,3918572.95,5442.58,JPY,22132.1
20260207,41,SKU0075,2,4961962.94,0.0,4961962.94,4303.75,JPY,28025.17
20260207,43,SKU0038,1,2034878.08,0.0,2034878.08,3505.46,JPY,11492.99
20260207,46,SKU0056,1,62655.39,0.0,62655.39,2036.1,CNY,7616.26
20260207,46,SKU0079,1,298834.59,0.0,298834.59,7307.49,CNY,36325.74
20260207,47,SKU0057,1,72053.63,0.0,72053.63,2662.98,CNY,8758.7
20260207,53,SKU0071,1,10777.98,0.0,10777.98,2498.29,USD,9480.05
20260208,1,SKU0019,2,44990.92,0.0,44990.92,5127.73,CHF,44158.95
20260208,1,SKU0043,1,10788.98,0.0,10788.98,3196.01,CHF,10589.47
20260208,1,SKU0071,1,9364.29,0.0,9364.29,2504.75,CHF,9191.13
20260208,7,SKU0045,1,11404.82,0.0,11404.82,2979.12,EUR,10848.76
20260208,7,SKU0072,1,10841.54,0.0,10841.54,2783.32,EUR,10312.94
20260208,9,SKU0023,1,22030.4,0.0,22030.4,4842.5,EUR,20956.26
20260208,9,SKU0051,1,7875.46,0.0,7875.46,2088.4,EUR,7491.48
20260208,9,SKU0097,1,35468.05,0.0,35468.05,7678.3,EUR,33738.73
20260208,11,SKU0043,1,11404.82,0.0,11404.82,3221.86,EUR,10848.76
20260208,11,SKU0049,1,8197.22,0.0,8197.22,2174.81,EUR,7797.55
20260208,15,SKU0031,2,35305.18,0.0,35305.18,4482.66,GBP,40172.6
20260208,15,SKU0057,1,7619.89,0.0,7619.89,2627.69,GBP,8670.42
20260208,16,SKU0067,1,24708.45,0.0,24708.45,6695.16,GBP,28114.93
20260208,16,SKU0069,1,12690.78,0.0,12690.78,3861.53,GBP,14440.42
20260208,16,SKU0099,1,29840.95,0.0,29840.95,8416.26,GBP,33955.03
20260208,23,SKU0007,1,15634.59,0.0,15634.59,3774.96,EUR,14872.29
20260208,25,SKU0024,1,36502.6,0.0,36502.6,6868.21,USD,31964.85
20260208,30,SKU0095,2,77132.65,0.0,77132.65,7859.52,USD,67544.06
20260208,30,SKU0096,2,55439.12,0.0,55439.12,5862.84,USD,48547.32
20260208,38,SKU0027,2,52472.48,0.0,52472.48,4891.69,USD,45949.47
20260208,41,SKU0033,3,10344004.85,0.0,10344004.85,4280.14,JPY,58216.06
20260208,42,SKU0060,2,6334377.33,0.0,6334377.33,4372.53,JPY,35649.88
20260208,44,SKU0078,1,120095.52,0.0,120095.52,4328.56,CNY,14619.23
20260208,44,SKU0079,1,299062.86,0.0,299062.86,7354.45,CNY,36404.92
20260208,50,SKU0066,1,31933.1,0.0,31933.1,6917.65,USD,27963.4
20260208,50,SKU0070,1,16401.51,0.0,16401.51,4130.19,USD,14362.59
20260208,50,SKU0086,1,40843.16,0.0,40843.16,8342.13,USD,35765.82
20260208,51,SKU0024,1,36502.6,0.0,36502.6,6928.99,USD,31964.85
20260209,2,SKU0014,1,22487.0,0.0,22487.0,4802.6,CHF,22125.77
20260209,2,SKU0068,2,20504.55,0.0,20504.55,3021.83,CHF,20175.16
20260209,2,SKU0090,2,48214.14,0.0,48214.14,5305.06,CHF,47439.63
20260209,4,SKU0062,1,27771.49,0.0,27771.49,7003.56,CHF,27325.37
20260209,4,SKU0094,1,22010.79,0.0,22010.79,4852.71,CHF,21657.21
20260209,6,SKU0029,1,31745.48,0.0,31745.48,7260.68,CHF,31235.52
20260209,6,SKU0090,3,72321.21,0.0,72321.21,5370.56,CHF,71159.44
20260209,6,SKU0095,1,33540.26,0.0,33540.26,7875.08,CHF,33001.47
20260209,9,SKU0021,2,71277.17,0.0,71277.17,6823.0,EUR,67783.02
20260209,9,SKU0045,2,22757.54,0.0,22757.54,3032.18,EUR,21641.92
20260209,9,SKU0051,2,15714.94,0.0,15714.94,2080.32,EUR,14944.56
20260209,10,SKU0015,1,27283.97,0.0,27283.97,5127.17,EUR,25946.46
20260209,13,SKU0050,1,6650.76,0.0,6650.76,2246.7,GBP,7581.07
20260209,21,SKU0043,2,22757.54,0.0,22757.54,3219.47,EUR,21641.92
20260209,30,SKU0001,1,25837.5,0.0,25837.5,6148.81,USD,22563.86
20260209,30,SKU0100,1,27647.05,0.0,27647.05,6046.04,USD,24144.14
20260209,31,SKU0030,1,26167.61,0.0,26167.61,5598.48,USD,22852.15
20260209,36,SKU0057,1,9822.16,0.0,9822.16,2632.88,USD,8577.68
20260209,36,SKU0093,2,76930.87,0.0,76930.87,7525.47,USD,67183.65
20260209,36,SKU0097,1,38465.44,0.0,38465.44,7612.34,USD,33591.83
20260209,38,SKU0004,1,16955.86,0.0,16955.86,3881.67,USD,14807.54
20260209,38,SKU0091,1,27647.05,0.0,27647.05,5492.96,USD,24144.14
20260209,38,SKU0099,2,76930.88,0.0,76930.88,8330.54,USD,67183.66
20260209,40,SKU0019,1,3911228.97,0.0,3911228.97,5039.02,JPY,21996.75
20260209,42,SKU0059,3,6217668.83,0.0,6217668.83,3676.1,JPY,34968.17
20260209,42,SKU0087,1,4601826.75,0.0,4601826.75,5591.7,JPY,25880.67
20260210,2,SKU0080,1,35536.77,0.0,35536.77,8079.08,CHF,34908.09
20260210,3,SKU0082,1,24167.98,0.0,24167.98,5089.83,CHF,23740.42
20260210,5,SKU0042,1,7755.26,0.0,7755.26,2072.98,CHF,7618.06
20260210,6,SKU0062,1,27784.31,0.0,27784.31,7008.91,CHF,27292.78
20260210,8,SKU0085,1,24186.42,0.0,24186.42,5065.32,EUR,23115.78
20260210,10,SKU0009,1,23684.66,0.0,23684.66,5575.06,EUR,22636.23
20260210,10,SKU0078,1,14995.56,0.0,14995.56,4254.54,EUR,14331.77
20260210,13,SKU0041,2,13752.53,0.0,13752.53,2100.36,GBP,15674.87
20260210,14,SKU0068,2,18364.42,0.0,18364.42,2991.15,GBP,20931.42
20260210,19,SKU0049,1,8149.24,0.0,8149.24,2193.03,EUR,7788.51
20260210,19,SKU0073,1,10778.07,0.0,10778.07,2618.08,EUR,10300.97
20260210,19,SKU0092,2,70520.8,0.0,70520.8,7569.36,EUR,67399.13
20260210,26,SKU0024,1,36432.06,0.0,36432.06,6820.16,USD,31739.43
20260210,26,SKU0040,2,26852.74,0.0,26852.74,3289.35,USD,23393.97
20260210,30,SKU0055,1,8974.18,0.0,8974.18,2197.32,USD,7818.26
20260210,33,SKU0057,1,9828.89,0.0,9828.89,2588.68,USD,8562.88
20260210,35,SKU0071,1,10742.69,0.0,10742.69,2526.1,USD,9358.98
20260210,35,SKU0078,1,16369.81,0.0,16369.81,4276.21,USD,14261.3
20260210,40,SKU0082,3,12651067.6,0.0,12651067.6,5118.25,JPY,71250.81
20260210,40,SKU0093,1,5855074.05,0.0,5855074.05,7499.88,JPY,32975.78
20260210,43,SKU0078,1,2490048.75,0.0,2490048.75,4190.43,JPY,14023.95
20260210,55,SKU0007,2,33934.96,0.0,33934.96,3769.49,USD,29563.97
20260210,55,SKU0096,2,55332.01,0.0,55332.01,5872.08,USD,48204.97
20260211,1,SKU0057,1,8574.77,0.0,8574.77,2639.77,CHF,8434.81
20260211,1,SKU0081,1,26489.17,0.0,26489.17,6320.72,CHF,26056.81
20260211,3,SKU0024,1,31783.51,0.0,31783.51,6995.35,CHF,31264.74
20260211,3,SKU0043,1,10797.85,0.0,10797.85,3260.9,CHF,10621.61
20260211,4,SKU0025,2,63567.01,0.0,63567.01,7728.2,CHF,62529.47
20260211,8,SKU0022,1,21962.39,0.0,21962.39,4731.47,EUR,21025.28
20260211,8,SKU0062,1,29277.06,0.0,29277.06,7215.92,EUR,28027.84
20260211,10,SKU0015,2,54524.02,0.0,54524.02,5292.97,EUR,52197.53
20260211,15,SKU0009,2,40284.52,0.0,40284.52,5485.09,GBP,45909.21
20260211,15,SKU0040,1,10459.69,0.0,10459.69,3217.41,GBP,11920.11
20260211,16,SKU0057,1,7657.11,0.0,7657.11,2588.42,GBP,8726.23
20260211,16,SKU0083,1,20568.98,0.0,20568.98,4992.07,GBP,23440.9
20260211,17,SKU0091,1,21552.94,0.0,21552.94,5325.68,GBP,24562.25
20260211,19,SKU0022,1,21962.39,0.0,21962.39,4817.82,EUR,21025.28
20260211,19,SKU0041,1,8093.82,0.0,8093.82,2067.89,EUR,7748.46
20260211,21,SKU0004,2,31172.66,0.0,31172.66,3945.7,EUR,29842.55
20260211,21,SKU0051,1,7851.15,0.0,7851.15,2060.79,EUR,7516.15
20260211,28,SKU0062,1,31966.42,0.0,31966.42,7160.42,USD,27876.03
20260211,28,SKU0096,1,27748.47,0.0,27748.47,5914.38,USD,24197.8
20260211,31,SKU0007,2,34036.13,0.0,34036.13,3745.72,USD,29680.9
20260211,31,SKU0063,1,31966.42,0.0,31966.42,6376.6,USD,27876.03
20260211,31,SKU0084,1,30453.92,0.0,30453.92,5800.16,USD,26557.07
20260211,40,SKU0061,2,6978759.97,0.0,6978759.97,4914.32,JPY,39290.42
20260211,43,SKU0014,2,7861992.84,0.0,7861992.84,4824.28,JPY,44263.02
20260211,43,SKU0095,3,17589711.82,0.0,17589711.82,7733.16,JPY,99030.08
20260211,45,SKU0061,1,166600.62,0.0,166600.62,4783.24,CNY,20422.74
20260211,45,SKU0082,1,201622.67,0.0,201622.67,5191.45,CNY,24715.92
20260211,48,SKU0035,1,8837.31,0.0,8837.31,2153.37,USD,7706.5
20260211,48,SKU0045,1,12414.0,0.0,12414.0,3052.3,USD,10825.52
20260211,49,SKU0094,1,25335.56,0.0,25335.56,4885.8,USD,22093.65
20260211,50,SKU0085,1,26481.67,0.0,26481.67,5056.6,USD,23093.1
20260211,55,SKU0018,1,25883.69,0.0,25883.69,5435.6,USD,22571.64
20260211,55,SKU0046,1,7758.75,0.0,7758.75,1872.19,USD,6765.95
20260211,55,SKU0094,1,25335.56,0.0,25335.56,4801.05,USD,22093.65
20260211,56,SKU0088,1,30453.92,0.0,30453.92,5844.79,USD,26557.07
20260212,1,SKU0028,1,22869.16,0.0,22869.16,5892.97,CHF,22478.07
20260212,1,SKU0054,1,7837.61,0.0,7837.61,2370.03,CHF,7703.58
20260212,1,SKU0067,1,27834.9,0.0,27834.9,6748.16,CHF,27358.9
20260212,4,SKU0069,1,14296.58,0.0,14296.58,3834.11,CHF,14052.09
20260212,10,SKU0046,1,7128.79,0.0,7128.79,1902.93,EUR,6805.7
20260212,10,SKU0083,1,24331.49,0.0,24331.49,4964.57,EUR,23228.74
20260212,17,SKU0078,2,25498.88,0.0,25498.88,4175.61,GBP,28977.44
20260212,18,SKU0053,1,12602.1,0.0,12602.1,3644.05,EUR,12030.95
20260212,19,SKU0033,1,20983.61,0.0,20983.61,4180.52,EUR,20032.59
20260212,22,SKU0070,1,15085.51,0.0,15085.51,4076.02,EUR,14401.8
20260212,22,SKU0093,2,70943.81,0.0,70943.81,7382.12,EUR,67728.49
20260212,29,SKU0031,1,22902.4,0.0,22902.4,4441.44,USD,19910.87
20260212,29,SKU0065,1,23040.72,0.0,23040.72,5359.22,USD,20031.12
20260212,29,SKU0075,1,16464.96,0.0,16464.96,4348.14,USD,14314.29
20260212,30,SKU0064,1,21037.18,0.0,21037.18,4956.7,USD,18289.28
20260212,30,SKU0085,1,26556.42,0.0,26556.42,4901.79,USD,23087.59
20260212,30,SKU0097,2,77431.06,0.0,77431.06,7650.37,USD,67316.94
20260212,32,SKU0070,2,32929.93,0.0,32929.93,4095.14,USD,28628.59
20260212,32,SKU0088,1,30539.89,0.0,30539.89,5833.59,USD,26550.74
20260212,33,SKU0001,1,26005.49,0.0,26005.49,6170.37,USD,22608.63
20260212,37,SKU0054,1,9026.34,0.0,9026.34,2372.42,USD,7847.31
20260212,37,SKU0072,1,11834.2,0.0,11834.2,2775.67,USD,10288.4
20260212,38,SKU0081,1,30539.89,0.0,30539.89,6506.71,USD,26550.74
20260212,44,SKU0095,1,278882.39,0.0,278882.39,7698.3,CNY,34184.85
20260212,45,SKU0083,2,382591.61,0.0,382591.61,4865.36,CNY,46897.31
20260212,46,SKU0032,1,173223.21,0.0,173223.21,5068.1,CNY,21233.35
20260212,49,SKU0068,1,11834.2,0.0,11834.2,3020.0,USD,10288.4
20260212,49,SKU0075,1,16464.96,0.0,16464.96,4358.05,USD,14314.29
20260212,54,SKU0086,1,41001.18,0.0,41001.18,8276.92,USD,35645.56
20260212,55,SKU0035,1,8862.26,0.0,8862.26,2138.65,USD,7704.66
20260212,55,SKU0088,2,61079.77,0.0,61079.77,5890.45,USD,53101.47
20260213,6,SKU0099,1,33502.24,0.0,33502.24,8173.48,CHF,32824.66
20260213,13,SKU0027,1,20326.97,0.0,20326.97,4869.34,GBP,23141.67
20260213,13,SKU0063,1,24740.71,0.0,24740.71,6328.48,GBP,28166.58
20260213,13,SKU0078,1,12707.34,0.0,12707.34,4301.43,GBP,14466.94
20260213,14,SKU0041,2,13679.44,0.0,13679.44,2058.46,GBP,15573.65
20260213,14,SKU0070,2,25414.69,0.0,25414.69,4012.58,GBP,28933.89
20260213,19,SKU0041,2,16294.26,0.0,16294.26,2090.75,EUR,15543.84
20260213,19,SKU0044,1,11444.49,0.0,11444.49,3016.15,EUR,10917.43
20260213,19,SKU0091,1,25581.35,0.0,25581.35,5477.8,EUR,24403.23
20260213,31,SKU0061,1,23059.62,0.0,23059.62,4884.1,USD,20106.31
20260213,31,SKU0077,1,16478.46,0.0,16478.46,4131.56,USD,14368.01
20260213,31,SKU0086,1,41034.8,0.0,41034.8,8283.04,USD,35779.35
20260213,37,SKU0012,2,32533.52,0.0,32533.52,3439.86,USD,28366.85
20260213,37,SKU0050,1,8603.59,0.0,8603.59,2227.45,USD,7501.7
20260213,37,SKU0080,2,82069.6,0.0,82069.6,7938.26,USD,71558.7
20260213,39,SKU0028,1,26359.34,0.0,26359.34,5869.0,USD,22983.42
20260213,39,SKU0077,2,32956.92,0.0,32956.92,4160.13,USD,28736.03
20260213,40,SKU0067,1,4829538.67,0.0,4829538.67,6680.81,JPY,27378.65
20260213,40,SKU0089,1,4601028.93,0.0,4601028.93,5722.64,JPY,26083.23
20260213,40,SKU0095,1,5832741.93,0.0,5832741.93,7921.45,JPY,33065.81
20260213,43,SKU0020,1,3910550.88,0.0,3910550.88,4907.3,JPY,22168.91
20260213,43,SKU0084,1,4601028.93,0.0,4601028.93,5783.31,JPY,26083.23
20260213,44,SKU0058,1,99141.76,0.0,99141.76,3557.62,CNY,12143.38
20260213,46,SKU0076,3,222523.2,0.0,222523.2,2778.38,CNY,27255.75
20260213,49,SKU0071,1,10814.0,0.0,10814.0,2461.97,USD,9429.02
20260213,49,SKU0086,1,41034.8,0.0,41034.8,8303.02,USD,35779.35
20260213,50,SKU0058,1,13765.74,0.0,13765.74,3553.71,USD,12002.72
20260213,50,SKU0075,1,16478.46,0.0,16478.46,4423.21,USD,14368.01
20260213,53,SKU0054,1,9033.75,0.0,9033.75,2335.49,USD,7876.77
20260214,5,SKU0015,1,25896.15,0.0,25896.15,5290.13,CHF,25425.98
20260214,8,SKU0056,2,15845.98,0.0,15845.98,2065.43,EUR,15061.18
20260214,11,SKU0005,1,23967.91,0.0,23967.91,6357.38,EUR,22780.85
20260214,11,SKU0082,1,25699.45,0.0,25699.45,5134.5,EUR,24426.63
20260214,19,SKU0011,1,23967.91,0.0,23967.91,5924.69,EUR,22780.85
20260214,19,SKU0031,1,21107.96,0.0,21107.96,4373.0,EUR,20062.55
20260214,25,SKU0043,1,12453.5,0.0,12453.5,3297.4,USD,10844.01
20260214,25,SKU0044,1,12453.5,0.0,12453.5,3074.2,USD,10844.01
20260214,25,SKU0089,1,30550.79,0.0,30550.79,5629.23,USD,26602.41
20260214,26,SKU0049,1,8950.97,0.0,8950.97,2201.67,USD,7794.15
20260214,36,SKU0012,1,16259.24,0.0,16259.24,3409.14,USD,14157.9
20260214,36,SKU0038,1,13509.22,0.0,13509.22,3434.53,USD,11763.29
20260214,36,SKU0086,1,41015.81,0.0,41015.81,8194.51,USD,35714.93
20260214,37,SKU0078,1,16470.83,0.0,16470.83,4253.23,USD,14342.14
20260214,37,SKU0087,2,61101.58,0.0,61101.58,5680.67,USD,53204.81
20260214,42,SKU0049,1,1351318.86,0.0,1351318.86,2149.05,JPY,7672.79
20260214,43,SKU0047,2,3760183.88,0.0,3760183.88,3283.1,JPY,21350.32
20260214,43,SKU0091,1,4202486.22,0.0,4202486.22,5490.81,JPY,23861.72
20260214,47,SKU0100,1,200158.14,0.0,200158.14,6147.22,CNY,24443.91
20260214,49,SKU0054,1,9029.56,0.0,9029.56,2286.41,USD,7862.58
20260214,56,SKU0044,1,12453.5,0.0,12453.5,3112.14,USD,10844.01
20260214,56,SKU0050,1,8599.61,0.0,8599.61,2264.34,USD,7488.2
20260214,56,SKU0094,2,50832.28,0.0,50832.28,4900.6,USD,44262.72
20260215,1,SKU0007,1,14799.01,0.0,14799.01,3812.62,CHF,14557.74
20260215,2,SKU0084,1,26482.9,0.0,26482.9,5747.98,CHF,26051.15
20260215,5,SKU0083,2,46057.23,0.0,46057.23,5013.83,CHF,45306.36
20260215,13,SKU0088,1,23540.81,0.0,23540.81,5861.06,GBP,26805.33
20260215,15,SKU0065,1,17760.29,0.0,17760.29,5162.06,GBP,20223.2
20260215,18,SKU0009,1,23892.17,0.0,23892.17,5497.24,EUR,22700.29
20260215,18,SKU0067,1,29451.59,0.0,29451.59,6690.62,EUR,27982.37
20260215,21,SKU0043,1,11437.38,0.0,11437.38,3243.36,EUR,10866.81
20260215,21,SKU0047,2,22874.76,0.0,22874.76,3224.85,EUR,21733.63
20260215,25,SKU0006,3,77893.33,0.0,77893.33,6132.92,USD,67997.22
20260215,25,SKU0047,1,12429.4,0.0,12429.4,3288.93,USD,10850.28
20260215,31,SKU0030,1,26296.17,0.0,26296.17,5670.26,USD,22955.32
20260215,32,SKU0057,2,19740.82,0.0,19740.82,2614.94,USD,17232.81
20260215,32,SKU0057,1,9870.41,0.0,9870.41,2630.67,USD,8616.4
20260215,35,SKU0025,1,36585.98,0.0,36585.98,7518.91,USD,31937.84
20260215,37,SKU0060,1,21003.96,0.0,21003.96,4367.61,USD,18335.47
20260215,37,SKU0070,1,16438.97,0.0,16438.97,4085.7,USD,14350.45
20260215,37,SKU0080,1,40936.45,0.0,40936.45,8109.78,USD,35735.6
20260215,44,SKU0057,2,142590.8,0.0,142590.8,2586.71,CNY,17364.85
20260215,47,SKU0088,1,220245.77,0.0,220245.77,5735.76,CNY,26821.75
20260215,48,SKU0028,1,26296.17,0.0,26296.17,5876.55,USD,22955.32
20260215,49,SKU0012,1,16227.78,0.0,16227.78,3390.41,USD,14166.09
20260215,49,SKU0050,1,8582.97,0.0,8582.97,2242.16,USD,7492.53
20260215,56,SKU0021,1,38929.17,0.0,38929.17,6669.0,USD,33983.34
20260215,56,SKU0026,1,22866.25,0.0,22866.25,5037.01,USD,19961.16
20260215,56,SKU0101,1,38654.42,0.0,38654.42,8225.25,USD,33743.49
20260216,2,SKU0011,1,22602.25,0.0,22602.25,5981.31,CHF,22235.91
20260216,2,SKU0077,1,14310.25,0.0,14310.25,4170.46,CHF,14078.31
20260216,8,SKU0043,1,11475.33,0.0,11475.33,3277.57,EUR,10881.39
20260216,8,SKU0046,1,7172.09,0.0,7172.09,1918.82,EUR,6800.88
20260216,9,SKU0032,1,22166.62,0.0,22166.62,5177.22,EUR,21019.32
20260216,9,SKU0063,1,29549.3,0.0,29549.3,6360.17,EUR,28019.89
20260216,9,SKU0082,1,25703.24,0.0,25703.24,5142.5,EUR,24372.89
20260216,16,SKU0065,1,17726.91,0.0,17726.91,5325.28,GBP,20175.92
20260216,16,SKU0097,1,29786.68,0.0,29786.68,7673.0,GBP,33901.77
20260216,18,SKU0034,1,7780.1,0.0,7780.1,1994.96,EUR,7377.42
20260216,18,SKU0060,1,19391.73,0.0,19391.73,4401.4,EUR,18388.05
20260216,21,SKU0076,1,9485.72,0.0,9485.72,2754.95,EUR,8994.76
20260216,25,SKU0049,1,8944.7,0.0,8944.7,2172.13,USD,7802.59
20260216,25,SKU0073,1,11830.13,0.0,11830.13,2654.68,USD,10319.59
20260216,26,SKU0096,1,27817.24,0.0,27817.24,5783.47,USD,24265.37
20260216,30,SKU0100,1,27817.24,0.0,27817.24,5991.34,USD,24265.37
20260216,33,SKU0076,1,10287.07,0.0,10287.07,2802.46,USD,8973.56
20260216,35,SKU0012,1,16247.85,0.0,16247.85,3362.63,USD,14173.23
20260216,35,SKU0071,2,21602.84,0.0,21602.84,2493.41,USD,18844.46
20260216,37,SKU0053,2,27499.45,0.0,27499.45,3615.18,USD,23988.16
20260216,37,SKU0086,1,40987.08,0.0,40987.08,8078.14,USD,35753.6
20260216,48,SKU0083,1,26547.29,0.0,26547.29,4992.51,USD,23157.57
20260216,48,SKU0090,1,27817.24,0.0,27817.24,5451.09,USD,24265.37
20260216,49,SKU0030,2,52657.37,0.0,52657.37,5777.34,USD,45933.76
20260216,52,SKU0064,1,21029.94,0.0,21029.94,4895.23,USD,18344.71
20260216,54,SKU0068,1,11830.13,0.0,11830.13,2957.73,USD,10319.59
20260216,55,SKU0026,1,22894.53,0.0,22894.53,4949.9,USD,19971.22
20260217,6,SKU0025,1,31972.59,0.0,31972.59,7674.43,CHF,31437.11
20260217,6,SKU0067,3,83910.5,0.0,83910.5,6656.34,CHF,82505.17
20260217,15,SKU0014,1,19924.29,0.0,19924.29,4654.02,GBP,22692.07
20260217,15,SKU0030,1,20216.74,0.0,20216.74,5601.17,GBP,23025.15
20260217,15,SKU0053,1,10557.87,0.0,10557.87,3664.88,GBP,12024.52
20260217,24,SKU0089,2,56214.0,0.0,56214.0,5628.8,EUR,53131.96
20260217,26,SKU0015,1,29831.92,0.0,29831.92,5260.67,USD,26027.51
20260217,35,SKU0068,1,11826.92,0.0,11826.92,3027.83,USD,10318.66
20260217,39,SKU0017,1,27237.82,0.0,27237.82,4702.69,USD,23764.24
20260217,39,SKU0040,1,13496.1,0.0,13496.1,3277.29,USD,11774.97
20260217,39,SKU0090,1,27809.68,0.0,27809.68,5326.24,USD,24263.17
20260217,41,SKU0089,2,9243725.13,0.0,9243725.13,5819.82,JPY,52264.02
20260217,51,SKU0085,2,53080.16,0.0,53080.16,5054.1,USD,46310.95
20260217,51,SKU0086,2,81951.9,0.0,81951.9,8215.81,USD,71500.74
20260217,53,SKU0032,1,24032.72,0.0,24032.72,5155.88,USD,20967.88
20260217,53,SKU0055,1,9020.79,0.0,9020.79,2210.18,USD,7870.39
20260217,53,SKU0079,1,40975.95,0.0,40975.95,7285.34,USD,35750.37
20260217,55,SKU0039,1,13496.1,0.0,13496.1,3325.83,USD,11774.97
20260217,55,SKU0058,1,13746.0,0.0,13746.0,3569.98,USD,11993.0
20260217,55,SKU0085,1,26540.08,0.0,26540.08,4978.01,USD,23155.48
20260218,2,SKU0043,1,10847.19,0.0,10847.19,3213.89,CHF,10665.43
20260218,2,SKU0085,1,23139.33,0.0,23139.33,4924.9,CHF,22751.61
20260218,4,SKU0033,1,19955.49,0.0,19955.49,4236.85,CHF,19621.12
20260218,4,SKU0072,2,20622.92,0.0,20622.92,2773.97,CHF,20277.36
20260218,9,SKU0034,2,15491.66,0.0,15491.66,1951.75,EUR,14583.12
20260218,9,SKU0091,1,25537.34,0.0,25537.34,5425.38,EUR,24039.65
20260218,11,SKU0047,1,11424.8,0.0,11424.8,3293.99,EUR,10754.77
20260218,17,SKU0036,2,20812.65,0.0,20812.65,3478.1,GBP,23697.51
20260218,18,SKU0086,2,75255.57,0.0,75255.57,8262.72,EUR,70842.06
20260218,21,SKU0061,1,21145.04,0.0,21145.04,4829.6,EUR,19904.95
20260218,24,SKU0025,1,33628.94,0.0,33628.94,7507.14,EUR,31656.7
20260218,24,SKU0073,1,10860.54,0.0,10860.54,2669.18,EUR,10223.6
20260218,24,SKU0079,1,37627.78,0.0,37627.78,7173.6,EUR,35421.02
20260218,31,SKU0055,1,9049.98,0.0,9049.98,2200.68,USD,7931.91
20260218,32,SKU0070,2,33016.16,0.0,33016.16,4042.8,USD,28937.21
20260218,35,SKU0060,1,21092.28,0.0,21092.28,4376.51,USD,18486.46
20260218,36,SKU0053,1,13790.48,0.0,13790.48,3601.52,USD,12086.75
20260218,37,SKU0070,2,33016.17,0.0,33016.17,4130.58,USD,28937.22
20260218,37,SKU0099,1,38816.94,0.0,38816.94,8290.18,USD,34021.34
20260218,41,SKU0014,1,3914622.96,0.0,3914622.96,4783.39,JPY,22133.28
20260218,41,SKU0087,1,4605820.0,0.0,4605820.0,5596.95,JPY,26041.31
20260218,42,SKU0046,2,2346852.02,0.0,2346852.02,1872.43,JPY,13269.1
20260218,42,SKU0095,1,5838815.6,0.0,5838815.6,7655.48,JPY,33012.66
20260218,45,SKU0095,1,278034.25,0.0,278034.25,7736.39,CNY,33772.26
20260218,45,SKU0098,2,556068.48,0.0,556068.48,7848.91,CNY,67544.53
20260218,54,SKU0052,1,13790.48,0.0,13790.48,3669.31,USD,12086.75
20260218,54,SKU0056,1,8619.06,0.0,8619.06,2024.11,USD,7554.23
20260218,54,SKU0066,2,64281.22,0.0,64281.22,6861.76,USD,56339.66
20260219,10,SKU0033,1,20947.02,0.0,20947.02,4332.29,EUR,19711.67
20260219,10,SKU0045,1,11386.16,0.0,11386.16,2966.73,EUR,10714.66
20260219,11,SKU0029,1,33515.22,0.0,33515.22,7205.79,EUR,31538.66
20260219,11,SKU0069,1,15059.2,0.0,15059.2,3875.6,EUR,14171.08
