year,month,channel_id,collection,geo_id,budgeted_units,budgeted_price_chf,budgeted_unit_cost_chf,budgeted_revenue_chf,new_store_uplift_flag
2026,04,1,Celeste,23,5.524065305,23436.22485,5419.715976,129463.2366,FALSE
2026,04,2,Celeste,23,2.025490612,23436.22485,5419.715976,47469.85342,FALSE
2026,05,1,Celeste,23,6.342858673,23436.22485,5419.715976,148652.6621,FALSE
2026,05,2,Celeste,23,2.325714847,23436.22485,5419.715976,54505.97609,FALSE
2026,06,1,Celeste,23,1.999764042,23436.22485,5419.715976,46866.91975,FALSE
2026,06,2,Celeste,23,0.733246816,23436.22485,5419.715976,17184.53724,FALSE
2026,07,1,Celeste,23,4.472726233,23436.22485,5419.715976,104823.8177,FALSE
2026,07,2,Celeste,23,1.639999619,23436.22485,5419.715976,38435.39983,FALSE
2026,08,1,Celeste,23,5.250992228,23436.22485,5419.715976,123063.4345,FALSE
2026,08,2,Celeste,23,1.925363817,23436.22485,5419.715976,45123.25933,FALSE
2026,09,1,Celeste,23,8.44630808,23436.22485,5419.715976,197949.5753,FALSE
2026,09,2,Celeste,23,3.096979629,23436.22485,5419.715976,72581.51096,FALSE
2026,10,1,Celeste,23,6.478390468,23436.22485,5419.715976,151829.0157,FALSE
2026,10,2,Celeste,23,2.375409838,23436.22485,5419.715976,55670.63909,FALSE
2026,11,1,Celeste,23,6.111267317,23436.22485,5419.715976,143225.035,FALSE
2026,11,2,Celeste,23,2.240798016,23436.22485,5419.715976,52515.84616,FALSE
2026,12,1,Celeste,23,10.33139535,23436.22485,5419.715976,242128.9046,FALSE
2026,12,2,Celeste,23,3.788178297,23436.22485,5419.715976,88780.59834,FALSE
2026,01,1,Celeste,17,1.391432285,23436.22485,5419.715976,32609.9199,FALSE
2026,01,2,Celeste,17,1.718828117,23436.22485,5419.715976,40282.84223,FALSE
2026,02,1,Celeste,17,1.422721795,23436.22485,5419.715976,33343.22789,FALSE
2026,02,2,Celeste,17,1.757479865,23436.22485,5419.715976,41188.69328,FALSE
2026,03,1,Celeste,17,1.454011305,23436.22485,5419.715976,34076.53589,FALSE
2026,03,2,Celeste,17,1.796131612,23436.22485,5419.715976,42094.54433,FALSE
2026,04,1,Celeste,17,1.485300815,23436.22485,5419.715976,34809.84388,FALSE
2026,04,2,Celeste,17,1.83478336,23436.22485,5419.715976,43000.39538,FALSE
2026,05,1,Celeste,17,1.516590325,23436.22485,5419.715976,35543.15187,FALSE
2026,05,2,Celeste,17,1.873435108,23436.22485,5419.715976,43906.24643,FALSE
2026,06,1,Celeste,17,1.547879835,23436.22485,5419.715976,36276.45986,FALSE
2026,06,2,Celeste,17,1.912086855,23436.22485,5419.715976,44812.09748,FALSE
2026,07,1,Celeste,17,1.579169345,23436.22485,5419.715976,37009.76785,FALSE
2026,07,2,Celeste,17,1.950738603,23436.22485,5419.715976,45717.94852,FALSE
2026,08,1,Celeste,17,1.610458855,23436.22485,5419.715976,37743.07584,FALSE
2026,08,2,Celeste,17,1.98939035,23436.22485,5419.715976,46623.79957,FALSE
2026,09,1,Celeste,17,1.641748365,23436.22485,5419.715976,38476.38384,FALSE
2026,09,2,Celeste,17,2.028042098,23436.22485,5419.715976,47529.65062,FALSE
2026,10,1,Celeste,17,1.673037875,23436.22485,5419.715976,39209.69183,FALSE
2026,10,2,Celeste,17,2.066693846,23436.22485,5419.715976,48435.50167,FALSE
2026,11,1,Celeste,17,1.704327385,23436.22485,5419.715976,39942.99982,FALSE
2026,11,2,Celeste,17,2.105345593,23436.22485,5419.715976,49341.35272,FALSE
2026,12,1,Celeste,17,1.735616895,23436.22485,5419.715976,40676.30781,FALSE
2026,12,2,Celeste,17,2.143997341,23436.22485,5419.715976,50247.20377,FALSE
2026,01,1,Celeste,7,1.607468173,23436.22485,5419.715976,37672.98555,FALSE
2026,01,2,Celeste,7,0,23436.22485,5419.715976,0,FALSE
2026,02,1,Celeste,7,1.615558801,23436.22485,5419.715976,37862.59933,FALSE
2026,02,2,Celeste,7,0,23436.22485,5419.715976,0,FALSE
2026,03,1,Celeste,7,1.623649429,23436.22485,5419.715976,38052.2131,FALSE
2026,03,2,Celeste,7,0,23436.22485,5419.715976,0,FALSE
2026,04,1,Celeste,7,1.631740057,23436.22485,5419.715976,38241.82688,FALSE
2026,04,2,Celeste,7,0,23436.22485,5419.715976,0,FALSE
2026,05,1,Celeste,7,1.639830685,23436.22485,5419.715976,38431.44065,FALSE
2026,05,2,Celeste,7,0,23436.22485,5419.715976,0,FALSE
2026,06,1,Celeste,7,1.647921313,23436.22485,5419.715976,38621.05443,FALSE
2026,06,2,Celeste,7,0,23436.22485,5419.715976,0,FALSE
2026,07,1,Celeste,7,1.656011941,23436.22485,5419.715976,38810.6682,FALSE
2026,07,2,Celeste,7,0,23436.22485,5419.715976,0,FALSE
2026,08,1,Celeste,7,1.664102569,23436.22485,5419.715976,39000.28198,FALSE
2026,08,2,Celeste,7,0,23436.22485,5419.715976,0,FALSE
2026,09,1,Celeste,7,1.672193197,23436.22485,5419.715976,39189.89576,FALSE
2026,09,2,Celeste,7,0,23436.22485,5419.715976,0,FALSE
2026,10,1,Celeste,7,1.680283825,23436.22485,5419.715976,39379.50953,FALSE
2026,10,2,Celeste,7,0,23436.22485,5419.715976,0,FALSE
2026,11,1,Celeste,7,1.688374453,23436.22485,5419.715976,39569.12331,FALSE
2026,11,2,Celeste,7,0,23436.22485,5419.715976,0,FALSE
2026,12,1,Celeste,7,1.696465081,23436.22485,5419.715976,39758.73708,FALSE
2026,12,2,Celeste,7,0,23436.22485,5419.715976,0,FALSE
2026,01,1,Meridian Classic,6,0.468483245,9367.3144,2655.27321,4388.429847,FALSE
2026,01,2,Meridian Classic,6,0,9367.3144,2655.27321,0,FALSE
2026,02,1,Meridian Classic,6,0.997400301,9367.3144,2655.27321,9342.962204,FALSE
2026,02,2,Meridian Classic,6,0,9367.3144,2655.27321,0,FALSE
2026,03,1,Meridian Classic,6,3.851231119,9367.3144,2655.27321,36075.69272,FALSE
2026,03,2,Meridian Classic,6,0,9367.3144,2655.27321,0,FALSE
2026,04,1,Meridian Classic,6,1.003650673,9367.3144,2655.27321,9401.511404,FALSE
2026,04,2,Meridian Classic,6,0,9367.3144,2655.27321,0,FALSE
2026,05,1,Meridian Classic,6,1.809463683,9367.3144,2655.27321,16949.81521,FALSE
2026,05,2,Meridian Classic,6,0,9367.3144,2655.27321,0,FALSE
2026,06,1,Meridian Classic,6,1.023535989,9367.3144,2655.27321,9587.783408,FALSE
2026,06,2,Meridian Classic,6,0,9367.3144,2655.27321,0,FALSE
2026,07,1,Meridian Classic,6,1.034413825,9367.3144,2655.27321,9689.679517,FALSE
2026,07,2,Meridian Classic,6,0,9367.3144,2655.27321,0,FALSE
2026,08,1,Meridian Classic,6,0.754014105,9367.3144,2655.27321,7063.087186,FALSE
2026,08,2,Meridian Classic,6,0,9367.3144,2655.27321,0,FALSE
2026,09,1,Meridian Classic,6,0.551392324,9367.3144,2655.27321,5165.065254,FALSE
2026,09,2,Meridian Classic,6,0,9367.3144,2655.27321,0,FALSE
2026,10,1,Meridian Classic,6,1.08030938,9367.3144,2655.27321,10119.59761,FALSE
2026,10,2,Meridian Classic,6,0,9367.3144,2655.27321,0,FALSE
2026,11,1,Meridian Classic,6,3.934140198,9367.3144,2655.27321,36852.32813,FALSE
2026,11,2,Meridian Classic,6,0,9367.3144,2655.27321,0,FALSE
2026,12,1,Meridian Classic,6,1.086559752,9367.3144,2655.27321,10178.14681,FALSE
2026,12,2,Meridian Classic,6,0,9367.3144,2655.27321,0,FALSE
2026,01,1,Celeste,22,2.103619667,23436.22485,5419.715976,49300.90351,FALSE
2026,01,2,Celeste,22,0,23436.22485,5419.715976,0,FALSE
2026,02,1,Celeste,22,2.138757,23436.22485,5419.715976,50124.38996,FALSE
2026,02,2,Celeste,22,0,23436.22485,5419.715976,0,FALSE
2026,03,1,Celeste,22,2.173894333,23436.22485,5419.715976,50947.8764,FALSE
2026,03,2,Celeste,22,0,23436.22485,5419.715976,0,FALSE
2026,04,1,Celeste,22,2.209031667,23436.22485,5419.715976,51771.36285,FALSE
2026,04,2,Celeste,22,0,23436.22485,5419.715976,0,FALSE
2026,05,1,Celeste,22,2.244169,23436.22485,5419.715976,52594.84929,FALSE
2026,05,2,Celeste,22,0,23436.22485,5419.715976,0,FALSE
2026,06,1,Celeste,22,2.279306333,23436.22485,5419.715976,53418.33573,FALSE
2026,06,2,Celeste,22,0,23436.22485,5419.715976,0,FALSE
2026,07,1,Celeste,22,2.314443667,23436.22485,5419.715976,54241.82218,FALSE
2026,07,2,Celeste,22,0,23436.22485,5419.715976,0,FALSE
2026,08,1,Celeste,22,2.349581,23436.22485,5419.715976,55065.30862,FALSE
2026,08,2,Celeste,22,0,23436.22485,5419.715976,0,FALSE
2026,09,1,Celeste,22,2.384718333,23436.22485,5419.715976,55888.79507,FALSE
2026,09,2,Celeste,22,0,23436.22485,5419.715976,0,FALSE
2026,10,1,Celeste,22,2.419855667,23436.22485,5419.715976,56712.28151,FALSE
2026,10,2,Celeste,22,0,23436.22485,5419.715976,0,FALSE
2026,11,1,Celeste,22,2.454993,23436.22485,5419.715976,57535.76796,FALSE
2026,11,2,Celeste,22,0,23436.22485,5419.715976,0,FALSE
2026,12,1,Celeste,22,2.490130333,23436.22485,5419.715976,58359.2544,FALSE
2026,12,2,Celeste,22,0,23436.22485,5419.715976,0,FALSE
2026,01,1,Terra,27,3.522072291,9379.690633,2699.813807,33035.94848,FALSE
2026,01,2,Terra,27,0,9379.690633,2699.813807,0,FALSE
2026,02,1,Terra,27,3.515623772,9379.690633,2699.813807,32975.46336,FALSE
2026,02,2,Terra,27,0,9379.690633,2699.813807,0,FALSE
2026,03,1,Terra,27,3.509175252,9379.690633,2699.813807,32914.97824,FALSE
2026,03,2,Terra,27,0,9379.690633,2699.813807,0,FALSE
2026,04,1,Terra,27,3.502726733,9379.690633,2699.813807,32854.49313,FALSE
2026,04,2,Terra,27,0,9379.690633,2699.813807,0,FALSE
2026,05,1,Terra,27,3.496278213,9379.690633,2699.813807,32794.00801,FALSE
2026,05,2,Terra,27,0,9379.690633,2699.813807,0,FALSE
2026,06,1,Terra,27,3.489829694,9379.690633,2699.813807,32733.52289,FALSE
2026,06,2,Terra,27,0,9379.690633,2699.813807,0,FALSE
2026,07,1,Terra,27,3.483381175,9379.690633,2699.813807,32673.03778,FALSE
2026,07,2,Terra,27,0,9379.690633,2699.813807,0,FALSE
2026,08,1,Terra,27,3.476932655,9379.690633,2699.813807,32612.55266,FALSE
2026,08,2,Terra,27,0,9379.690633,2699.813807,0,FALSE
2026,09,1,Terra,27,3.470484136,9379.690633,2699.813807,32552.06754,FALSE
2026,09,2,Terra,27,0,9379.690633,2699.813807,0,FALSE
2026,10,1,Terra,27,3.464035617,9379.690633,2699.813807,32491.58243,FALSE
2026,10,2,Terra,27,0,9379.690633,2699.813807,0,FALSE
2026,11,1,Terra,27,3.457587097,9379.690633,2699.813807,32431.09731,FALSE
2026,11,2,Terra,27,0,9379.690633,2699.813807,0,FALSE
2026,12,1,Terra,27,3.451138578,9379.690633,2699.813807,32370.61219,FALSE
2026,12,2,Terra,27,0,9379.690633,2699.813807,0,FALSE
2026,01,1,Sportivo,25,4.901124202,12076.49085,3366.157158,59188.38158,FALSE
2026,01,2,Sportivo,25,0,12076.49085,3366.157158,0,FALSE
2026,02,1,Sportivo,25,4.894917567,12076.49085,3366.157158,59113.42721,FALSE
2026,02,2,Sportivo,25,0,12076.49085,3366.157158,0,FALSE
2026,03,1,Sportivo,25,4.888710933,12076.49085,3366.157158,59038.47285,FALSE
2026,03,2,Sportivo,25,0,12076.49085,3366.157158,0,FALSE
2026,04,1,Sportivo,25,4.882504298,12076.49085,3366.157158,58963.51848,FALSE
2026,04,2,Sportivo,25,0,12076.49085,3366.157158,0,FALSE
2026,05,1,Sportivo,25,4.876297664,12076.49085,3366.157158,58888.56412,FALSE
2026,05,2,Sportivo,25,0,12076.49085,3366.157158,0,FALSE
2026,06,1,Sportivo,25,4.870091029,12076.49085,3366.157158,58813.60975,FALSE
2026,06,2,Sportivo,25,0,12076.49085,3366.157158,0,FALSE
2026,07,1,Sportivo,25,4.863884394,12076.49085,3366.157158,58738.65539,FALSE
2026,07,2,Sportivo,25,0,12076.49085,3366.157158,0,FALSE
2026,08,1,Sportivo,25,4.85767776,12076.49085,3366.157158,58663.70102,FALSE
2026,08,2,Sportivo,25,0,12076.49085,3366.157158,0,FALSE
2026,09,1,Sportivo,25,4.851471125,12076.49085,3366.157158,58588.74666,FALSE
2026,09,2,Sportivo,25,0,12076.49085,3366.157158,0,FALSE
2026,10,1,Sportivo,25,4.845264491,12076.49085,3366.157158,58513.79229,FALSE
2026,10,2,Sportivo,25,0,12076.49085,3366.157158,0,FALSE
2026,11,1,Sportivo,25,4.839057856,12076.49085,3366.157158,58438.83793,FALSE
2026,11,2,Sportivo,25,0,12076.49085,3366.157158,0,FALSE
2026,12,1,Sportivo,25,4.832851222,12076.49085,3366.157158,58363.88356,FALSE
2026,12,2,Sportivo,25,0,12076.49085,3366.157158,0,FALSE
2026,01,1,Celeste,26,2.837379362,23436.22485,5419.715976,66497.46073,FALSE
2026,01,2,Celeste,26,0,23436.22485,5419.715976,0,FALSE
2026,02,1,Celeste,26,2.257440704,23436.22485,5419.715976,52905.88794,FALSE
2026,02,2,Celeste,26,0,23436.22485,5419.715976,0,FALSE
2026,03,1,Celeste,26,2.720496381,23436.22485,5419.715976,63758.16488,FALSE
2026,03,2,Celeste,26,0,23436.22485,5419.715976,0,FALSE
2026,04,1,Celeste,26,1.750636375,23436.22485,5419.715976,41028.30772,FALSE
2026,04,2,Celeste,26,0,23436.22485,5419.715976,0,FALSE
2026,05,1,Celeste,26,2.145595697,23436.22485,5419.715976,50284.66319,FALSE
2026,05,2,Celeste,26,0,23436.22485,5419.715976,0,FALSE
2026,06,1,Celeste,26,2.0396814,23436.22485,5419.715976,47802.43191,FALSE
2026,06,2,Celeste,26,0,23436.22485,5419.715976,0,FALSE
2026,07,1,Celeste,26,1.471293257,23436.22485,5419.715976,34481.5596,FALSE
2026,07,2,Celeste,26,0,23436.22485,5419.715976,0,FALSE
2026,08,1,Celeste,26,1.021118842,23436.22485,5419.715976,23931.17078,FALSE
2026,08,2,Celeste,26,0,23436.22485,5419.715976,0,FALSE
2026,09,1,Celeste,26,1.552341591,23436.22485,5419.715976,36381.02658,FALSE
2026,09,2,Celeste,26,0,23436.22485,5419.715976,0,FALSE
2026,10,1,Celeste,26,1.794535783,23436.22485,5419.715976,42057.14411,FALSE
2026,10,2,Celeste,26,0,23436.22485,5419.715976,0,FALSE
2026,11,1,Celeste,26,1.876339472,23436.22485,5419.715976,43974.31377,FALSE
2026,11,2,Celeste,26,0,23436.22485,5419.715976,0,FALSE
2026,12,1,Celeste,26,2.790603823,23436.22485,5419.715976,65401.21866,FALSE
2026,12,2,Celeste,26,0,23436.22485,5419.715976,0,FALSE
2026,01,1,Heritage,23,3.169307255,24503.91381,5272.126006,77660.43184,FALSE
2026,01,2,Heritage,23,1.864298385,24503.91381,5272.126006,45682.60696,FALSE
2026,02,1,Heritage,23,3.161086196,24503.91381,5272.126006,77458.98371,FALSE
2026,02,2,Heritage,23,1.859462468,24503.91381,5272.126006,45564.10807,FALSE
2026,03,1,Heritage,23,3.152865137,24503.91381,5272.126006,77257.53559,FALSE
2026,03,2,Heritage,23,1.854626551,24503.91381,5272.126006,45445.60917,FALSE
2026,04,1,Heritage,23,3.144644078,24503.91381,5272.126006,77056.08747,FALSE
2026,04,2,Heritage,23,1.849790634,24503.91381,5272.126006,45327.11028,FALSE
2026,05,1,Heritage,23,3.136423019,24503.91381,5272.126006,76854.63935,FALSE
2026,05,2,Heritage,23,1.844954717,24503.91381,5272.126006,45208.61138,FALSE
2026,06,1,Heritage,23,3.12820196,24503.91381,5272.126006,76653.19123,FALSE
2026,06,2,Heritage,23,1.8401188,24503.91381,5272.126006,45090.11249,FALSE
2026,07,1,Heritage,23,3.119980901,24503.91381,5272.126006,76451.74311,FALSE
2026,07,2,Heritage,23,1.835282883,24503.91381,5272.126006,44971.61359,FALSE
2026,08,1,Heritage,23,3.111759842,24503.91381,5272.126006,76250.29498,FALSE
2026,08,2,Heritage,23,1.830446966,24503.91381,5272.126006,44853.1147,FALSE
2026,09,1,Heritage,23,3.103538783,24503.91381,5272.126006,76048.84686,FALSE
2026,09,2,Heritage,23,1.825611049,24503.91381,5272.126006,44734.6158,FALSE
2026,10,1,Heritage,23,3.095317724,24503.91381,5272.126006,75847.39874,FALSE
2026,10,2,Heritage,23,1.820775132,24503.91381,5272.126006,44616.11691,FALSE
2026,11,1,Heritage,23,3.087096665,24503.91381,5272.126006,75645.95062,FALSE
2026,11,2,Heritage,23,1.815939215,24503.91381,5272.126006,44497.61801,FALSE
2026,12,1,Heritage,23,3.078875606,24503.91381,5272.126006,75444.5025,FALSE
2026,12,2,Heritage,23,1.811103298,24503.91381,5272.126006,44379.11912,FALSE
2026,01,1,Celeste,25,4.777939798,23436.22485,5419.715976,111976.8714,FALSE
2026,01,2,Celeste,25,0,23436.22485,5419.715976,0,FALSE
2026,02,1,Celeste,25,4.827523039,23436.22485,5419.715976,113138.9154,FALSE
2026,02,2,Celeste,25,0,23436.22485,5419.715976,0,FALSE
2026,03,1,Celeste,25,4.877106281,23436.22485,5419.715976,114300.9594,FALSE
2026,03,2,Celeste,25,0,23436.22485,5419.715976,0,FALSE
2026,04,1,Celeste,25,4.926689522,23436.22485,5419.715976,115463.0034,FALSE
2026,04,2,Celeste,25,0,23436.22485,5419.715976,0,FALSE
2026,05,1,Celeste,25,4.976272763,23436.22485,5419.715976,116625.0474,FALSE
2026,05,2,Celeste,25,0,23436.22485,5419.715976,0,FALSE
2026,06,1,Celeste,25,5.025856005,23436.22485,5419.715976,117787.0914,FALSE
2026,06,2,Celeste,25,0,23436.22485,5419.715976,0,FALSE
2026,07,1,Celeste,25,5.075439246,23436.22485,5419.715976,118949.1354,FALSE
2026,07,2,Celeste,25,0,23436.22485,5419.715976,0,FALSE
2026,08,1,Celeste,25,5.125022487,23436.22485,5419.715976,120111.1794,FALSE
2026,08,2,Celeste,25,0,23436.22485,5419.715976,0,FALSE
2026,09,1,Celeste,25,5.174605729,23436.22485,5419.715976,121273.2234,FALSE
2026,09,2,Celeste,25,0,23436.22485,5419.715976,0,FALSE
2026,10,1,Celeste,25,5.22418897,23436.22485,5419.715976,122435.2674,FALSE
2026,10,2,Celeste,25,0,23436.22485,5419.715976,0,FALSE
2026,11,1,Celeste,25,5.273772211,23436.22485,5419.715976,123597.3114,FALSE
2026,11,2,Celeste,25,0,23436.22485,5419.715976,0,FALSE
2026,12,1,Celeste,25,5.323355453,23436.22485,5419.715976,124759.3554,FALSE
2026,12,2,Celeste,25,0,23436.22485,5419.715976,0,FALSE
2026,01,1,Celeste,6,1.282466285,23436.22485,5419.715976,30056.16822,FALSE
2026,01,2,Celeste,6,0,23436.22485,5419.715976,0,FALSE
2026,02,1,Celeste,6,1.26589072,23436.22485,5419.715976,29667.69954,FALSE
2026,02,2,Celeste,6,0,23436.22485,5419.715976,0,FALSE
2026,03,1,Celeste,6,1.249315154,23436.22485,5419.715976,29279.23087,FALSE
2026,03,2,Celeste,6,0,23436.22485,5419.715976,0,FALSE
2026,04,1,Celeste,6,1.232739589,23436.22485,5419.715976,28890.76219,FALSE
2026,04,2,Celeste,6,0,23436.22485,5419.715976,0,FALSE
2026,05,1,Celeste,6,1.216164024,23436.22485,5419.715976,28502.29352,FALSE
2026,05,2,Celeste,6,0,23436.22485,5419.715976,0,FALSE
2026,06,1,Celeste,6,1.199588458,23436.22485,5419.715976,28113.82484,FALSE
2026,06,2,Celeste,6,0,23436.22485,5419.715976,0,FALSE
2026,07,1,Celeste,6,1.183012893,23436.22485,5419.715976,27725.35616,FALSE
2026,07,2,Celeste,6,0,23436.22485,5419.715976,0,FALSE
2026,08,1,Celeste,6,1.166437328,23436.22485,5419.715976,27336.88749,FALSE
2026,08,2,Celeste,6,0,23436.22485,5419.715976,0,FALSE
2026,09,1,Celeste,6,1.149861762,23436.22485,5419.715976,26948.41881,FALSE
2026,09,2,Celeste,6,0,23436.22485,5419.715976,0,FALSE
2026,10,1,Celeste,6,1.133286197,23436.22485,5419.715976,26559.95013,FALSE
2026,10,2,Celeste,6,0,23436.22485,5419.715976,0,FALSE
2026,11,1,Celeste,6,1.116710632,23436.22485,5419.715976,26171.48146,FALSE
2026,11,2,Celeste,6,0,23436.22485,5419.715976,0,FALSE
2026,12,1,Celeste,6,1.100135066,23436.22485,5419.715976,25783.01278,FALSE
2026,12,2,Celeste,6,0,23436.22485,5419.715976,0,FALSE
2026,01,1,Lumina,9,1.063786228,22963.84669,5596.90953,24428.62384,FALSE
2026,01,2,Lumina,9,0,22963.84669,5596.90953,0,FALSE
2026,02,1,Lumina,9,1.048519052,22963.84669,5596.90953,24078.03075,FALSE
2026,02,2,Lumina,9,0,22963.84669,5596.90953,0,FALSE
2026,03,1,Lumina,9,0.7058266,22963.84669,5596.90953,16208.49383,FALSE
2026,03,2,Lumina,9,0,22963.84669,5596.90953,0,FALSE
2026,04,1,Lumina,9,0,22963.84669,5596.90953,0,FALSE
2026,04,2,Lumina,9,0,22963.84669,5596.90953,0,FALSE
2026,05,1,Lumina,9,2.293014232,22963.84669,5596.90953,52656.42726,FALSE
2026,05,2,Lumina,9,0,22963.84669,5596.90953,0,FALSE
2026,06,1,Lumina,9,3.381384116,22963.84669,5596.90953,77649.58642,FALSE
2026,06,2,Lumina,9,0,22963.84669,5596.90953,0,FALSE
2026,07,1,Lumina,9,0.755848889,22963.84669,5596.90953,17357.198,FALSE
2026,07,2,Lumina,9,0,22963.84669,5596.90953,0,FALSE
2026,08,1,Lumina,9,0.740581713,22963.84669,5596.90953,17006.60491,FALSE
2026,08,2,Lumina,9,0,22963.84669,5596.90953,0,FALSE
2026,09,1,Lumina,9,0.397889261,22963.84669,5596.90953,9137.06798,FALSE
2026,09,2,Lumina,9,0,22963.84669,5596.90953,0,FALSE
2026,10,1,Lumina,9,0,22963.84669,5596.90953,0,FALSE
2026,10,2,Lumina,9,0,22963.84669,5596.90953,0,FALSE
2026,11,1,Lumina,9,1.985076892,22963.84669,5596.90953,45585.00142,FALSE
2026,11,2,Lumina,9,0,22963.84669,5596.90953,0,FALSE
2026,12,1,Lumina,9,3.073446777,22963.84669,5596.90953,70578.16058,FALSE
2026,12,2,Lumina,9,0,22963.84669,5596.90953,0,FALSE
2026,01,1,Celeste,31,2.303692558,23436.22485,5419.715976,53989.85678,FALSE
2026,01,2,Celeste,31,0,23436.22485,5419.715976,0,FALSE
2026,02,1,Celeste,31,2.333871103,23436.22485,5419.715976,54697.12795,FALSE
2026,02,2,Celeste,31,0,23436.22485,5419.715976,0,FALSE
2026,03,1,Celeste,31,2.364049648,23436.22485,5419.715976,55404.39912,FALSE
2026,03,2,Celeste,31,0,23436.22485,5419.715976,0,FALSE
2026,04,1,Celeste,31,2.394228193,23436.22485,5419.715976,56111.67029,FALSE
2026,04,2,Celeste,31,0,23436.22485,5419.715976,0,FALSE
2026,05,1,Celeste,31,2.424406739,23436.22485,5419.715976,56818.94146,FALSE
2026,05,2,Celeste,31,0,23436.22485,5419.715976,0,FALSE
2026,06,1,Celeste,31,2.454585284,23436.22485,5419.715976,57526.21263,FALSE
2026,06,2,Celeste,31,0,23436.22485,5419.715976,0,FALSE
2026,07,1,Celeste,31,2.484763829,23436.22485,5419.715976,58233.4838,FALSE
2026,07,2,Celeste,31,0,23436.22485,5419.715976,0,FALSE
2026,08,1,Celeste,31,2.514942374,23436.22485,5419.715976,58940.75497,FALSE
2026,08,2,Celeste,31,0,23436.22485,5419.715976,0,FALSE
2026,09,1,Celeste,31,2.545120919,23436.22485,5419.715976,59648.02613,FALSE
2026,09,2,Celeste,31,0,23436.22485,5419.715976,0,FALSE
2026,10,1,Celeste,31,2.575299464,23436.22485,5419.715976,60355.2973,FALSE
2026,10,2,Celeste,31,0,23436.22485,5419.715976,0,FALSE
2026,11,1,Celeste,31,2.605478009,23436.22485,5419.715976,61062.56847,FALSE
2026,11,2,Celeste,31,0,23436.22485,5419.715976,0,FALSE
2026,12,1,Celeste,31,2.635656554,23436.22485,5419.715976,61769.83964,FALSE
2026,12,2,Celeste,31,0,23436.22485,5419.715976,0,FALSE
2026,01,1,Lumina,32,2.143248455,22963.84669,5596.90953,49217.22892,TRUE
2026,01,2,Lumina,32,0,22963.84669,5596.90953,0,TRUE
2026,02,1,Lumina,32,2.108205001,22963.84669,5596.90953,48412.49643,TRUE
2026,02,2,Lumina,32,0,22963.84669,5596.90953,0,TRUE
2026,03,1,Lumina,32,2.073161548,22963.84669,5596.90953,47607.76394,TRUE
2026,03,2,Lumina,32,0,22963.84669,5596.90953,0,TRUE
2026,04,1,Lumina,32,2.038118095,22963.84669,5596.90953,46803.03145,TRUE
2026,04,2,Lumina,32,0,22963.84669,5596.90953,0,TRUE
2026,05,1,Lumina,32,2.003074641,22963.84669,5596.90953,45998.29896,TRUE
2026,05,2,Lumina,32,0,22963.84669,5596.90953,0,TRUE
2026,06,1,Lumina,32,1.968031188,22963.84669,5596.90953,45193.56647,TRUE
2026,06,2,Lumina,32,0,22963.84669,5596.90953,0,TRUE
2026,07,1,Lumina,32,1.932987735,22963.84669,5596.90953,44388.83399,TRUE
2026,07,2,Lumina,32,0,22963.84669,5596.90953,0,TRUE
2026,08,1,Lumina,32,1.897944281,22963.84669,5596.90953,43584.1015,TRUE
2026,08,2,Lumina,32,0,22963.84669,5596.90953,0,TRUE
2026,09,1,Lumina,32,1.862900828,22963.84669,5596.90953,42779.36901,TRUE
2026,09,2,Lumina,32,0,22963.84669,5596.90953,0,TRUE
2026,10,1,Lumina,32,1.827857375,22963.84669,5596.90953,41974.63652,TRUE
2026,10,2,Lumina,32,0,22963.84669,5596.90953,0,TRUE
2026,11,1,Lumina,32,1.792813922,22963.84669,5596.90953,41169.90403,TRUE
2026,11,2,Lumina,32,0,22963.84669,5596.90953,0,TRUE
2026,12,1,Lumina,32,1.757770468,22963.84669,5596.90953,40365.17154,TRUE
2026,12,2,Lumina,32,0,22963.84669,5596.90953,0,TRUE
2026,01,1,Celeste,8,3.890772637,23436.22485,5419.715976,91185.02238,FALSE
2026,01,2,Celeste,8,0,23436.22485,5419.715976,0,FALSE
2026,02,1,Celeste,8,3.969041175,23436.22485,5419.715976,93019.34143,FALSE
2026,02,2,Celeste,8,0,23436.22485,5419.715976,0,FALSE
2026,03,1,Celeste,8,4.047309713,23436.22485,5419.715976,94853.66048,FALSE
2026,03,2,Celeste,8,0,23436.22485,5419.715976,0,FALSE
2026,04,1,Celeste,8,4.125578251,23436.22485,5419.715976,96687.97954,FALSE
2026,04,2,Celeste,8,0,23436.22485,5419.715976,0,FALSE
2026,05,1,Celeste,8,4.203846789,23436.22485,5419.715976,98522.29859,FALSE
2026,05,2,Celeste,8,0,23436.22485,5419.715976,0,FALSE
2026,06,1,Celeste,8,4.282115327,23436.22485,5419.715976,100356.6176,FALSE
2026,06,2,Celeste,8,0,23436.22485,5419.715976,0,FALSE
2026,07,1,Celeste,8,4.360383865,23436.22485,5419.715976,102190.9367,FALSE
2026,07,2,Celeste,8,0,23436.22485,5419.715976,0,FALSE
2026,08,1,Celeste,8,4.438652403,23436.22485,5419.715976,104025.2558,FALSE
2026,08,2,Celeste,8,0,23436.22485,5419.715976,0,FALSE
2026,09,1,Celeste,8,4.516920941,23436.22485,5419.715976,105859.5748,FALSE
2026,09,2,Celeste,8,0,23436.22485,5419.715976,0,FALSE
2026,10,1,Celeste,8,4.595189479,23436.22485,5419.715976,107693.8939,FALSE
